	Length	Tokens	Avg Token Length	Entities	Avg Entity Length	Density	B-COM	I-COM	B-BRAND	I-BRAND	B-DEV	I-DEV	O
266	99	"['for', 'immunohistochemical', 'staining', ',', 'an', '$UNK$', 'peroxidase', 'complex', 'system', '$UNK$', '$UNK$', ',', 'vector', '$UNK$', ',', 'burlingame', ',', 'ca', '$UNK$', 'was', 'used', 'with', '3,3', ""'"", '-', '$UNK$', 'as', 'substrate', ';', 'specific', 'rabbit', 'polyclonal', 'antibody', 'for', '$UNK$', '$UNK$', 'no.', '$UNK$', '$UNK$', 'was', 'purchased', 'from', 'upstate', 'biotechnology', '$UNK$', 'lake', 'placid', ',', 'ny', '$UNK$', ';', 'and', 'specific', 'rabbit', 'polyclonal', 'antibody', 'for', '$UNK$', 'was', 'obtained', 'from', 'a.', 'nir', 'fluorescence', 'emission', 'at', '$NUM$', 'nm', 'was', 'collected', 'and', 'detected', 'with', 'a', 'fast', 'photomultiplier', 'tube', '$UNK$', 'hamamatsu', ',', 'japan', '$UNK$', 'and', '$UNK$', 'single', 'photon', 'counting', 'system', '$UNK$', 'becker', 'and', '$UNK$', 'gmbh', ',', 'berlin', ',', 'germany', '$UNK$', '.']"	5.040404040404041	['$UNK$', 'peroxidase', 'complex', 'system', '$UNK$', 'vector', '$UNK$', 'upstate', 'biotechnology', 'fast', 'photomultiplier', 'tube', 'hamamatsu', 'single', 'photon', 'counting', 'system', 'becker', 'and', '$UNK$', 'gmbh']	6.666666666666667	21.21212121212121	4	5	1	0	3	8	78
267	17	['the', 'two', 'fragments', 'of', 'each', 'specimen', 'were', 'randomly', 'assigned', 'to', 'the', 'lm', 'and', 'sem', 'analysis', 'groups', '.']	4.529411764705882	[]	-1.0	0.0	0	0	0	0	0	0	17
268	20	['hr', 'was', 'recorded', 'continuously', 'during', 'the', 'test', 'by', '$UNK$', 'pro', '$UNK$', 'polar', 'electro', 'oy', ',', '$UNK$', ',', 'finland', '$UNK$', '.']	4.35	['$UNK$', 'pro', 'polar', 'electro', 'oy']	4.4	25.0	1	2	1	1	0	0	15
269	45	['$UNK$', 'were', 'mounted', 'with', '$UNK$', 'fluorescent', 'mounting', 'media', '$UNK$', 'vector', 'laboratories', 'ltd.', ',', 'peterborough', ',', 'uk', '$UNK$', 'and', 'left', 'overnight', 'at', '$NUM$', '$UNK$', 'before', 'analysis', 'using', 'a', 'spinning', 'disk', 'confocal', 'microscope', 'with', '$UNK$', 'software', '$UNK$', 'version', '5.5', ',', 'perkinelmer', ',', 'cambridge', ',', 'uk', '$UNK$', '.']	5.288888888888889	['$UNK$', 'vector', 'laboratories', 'ltd.', 'spinning', 'disk', 'confocal', 'microscope', '$UNK$', 'software', 'perkinelmer']	7.363636363636363	24.444444444444443	2	2	2	1	1	3	34
270	46	"['nutritional', 'protocol', 'all', 'infants', 'were', 'fed', 'with', 'their', 'own', 'mothers', ""'"", 'milk', 'or', 'donated', 'human', 'milk', ',', 'fortified', 'with', '$NUM$', '%', 'fm', '$NUM$', '$UNK$', 'nestlé', ',', 'munich', ',', 'germany', '$UNK$', ',', 'or', 'preterm', 'formula', '$UNK$', 'humana', '$NUM$', ',', 'humana', 'gmbh', ',', 'herford', ',', 'germany', '$UNK$', '.']"	4.391304347826087	['nestlé', 'humana', '$NUM$', 'humana', 'gmbh']	5.4	10.869565217391305	2	1	1	1	0	0	41
271	50	['the', 'jugular', 'vein', 'was', '$UNK$', 'and', 'the', '$UNK$', 'were', 'subsequently', 'kept', 'patent', 'using', 'a', 'saline', 'solution', '$UNK$', '$NUM$', 'units', 'of', 'heparin', 'per', 'milliliter', 'saline', ',', '$UNK$', ',', 'cp', 'pharmaceuticals', 'ltd', ',', 'wrexham', ',', 'uk', '$UNK$', 'mg', '$UNK$', 'antibiotic', 'per', '$NUM$', 'ml', ',', '$UNK$', 'gmbh', ',', 'tirol', ',', 'austria', '$UNK$', '.']	4.44	['$UNK$', 'cp', 'pharmaceuticals', 'ltd', '$UNK$', 'gmbh']	5.666666666666667	12.0	2	3	1	0	0	0	44
272	32	['images', 'were', 'obtained', 'by', 'a', '$UNK$', 'fluorescence', 'microscope', '$UNK$', '$UNK$', 'deutschland', 'gmbh', ',', 'germany', '$UNK$', 'and', 'analysed', 'via', '$UNK$', '2.0', '$UNK$', '$UNK$', 'broad', 'institute', 'of', 'mit', 'and', 'harvard', ',', 'usa', '$UNK$', '.']	4.90625	['$UNK$', 'microscope', '$UNK$', 'deutschland', 'gmbh', '$UNK$', '2.0', '$UNK$', 'broad', 'institute', 'of', 'mit', 'and', 'harvard']	5.5	43.75	2	7	2	2	0	1	18
273	51	['$NUM$', '-', '$UNK$', '$UNK$', '$UNK$', '$UNK$', 'bromide', '$UNK$', 'mtt', '$UNK$', ',', 'aprotinin', ',', '$UNK$', ',', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', ',', '$UNK$', ',', '$UNK$', '-', '$UNK$', '$UNK$', '$UNK$', 'lysine', '$UNK$', '$UNK$', '$UNK$', ',', 'triton', 'x100', ',', 'escherichia', 'coli', 'lps', ',', 'and', 'all', 'other', 'chemicals', 'were', 'purchased', 'from', 'sigma', 'chemical', 'co.', '.']	4.352941176470588	['triton', 'x100', 'sigma', 'chemical', 'co.', '.']	4.5	11.76470588235294	1	3	1	1	0	0	45
274	18	['leukemic', 'cells', 'were', 'routinely', 'cultured', 'in', '$UNK$', 'medium', '$UNK$', '$UNK$', 'brl', ',', 'grand', 'island', ',', 'ny', '$UNK$', '.']	4.5	['$UNK$', 'brl']	4.0	11.11111111111111	1	1	0	0	0	0	16
275	47	['serum', 'igg', 'titres', 'from', 'individual', 'animals', 'were', 'calculated', 'from', 'the', 'standard', 'curve', 'as', 'mg', 'of', 'specific', 'igg', 'per', 'ml', 'serum', ',', 'using', '$UNK$', 'software', 'from', 'which', 'geometric', 'mean', 'titres', '$UNK$', 'gmt', '$UNK$', 'and', 'standard', 'errors', 'of', 'the', 'mean', '$UNK$', 'sem', '$UNK$', 'were', 'determined', 'per', 'treatment', 'group', '.']	4.829787234042553	['$UNK$', 'software']	6.5	4.25531914893617	0	0	1	0	1	0	45
276	34	['the', 'pcr', 'products', 'were', 'analyzed', 'by', 'electrophoresis', 'in', 'a', '$NUM$', '%', '$UNK$', 'agarose', 'gel', 'and', 'subsequently', 'purified', 'by', 'using', 'a', '$UNK$', 'gel', 'extraction', 'kit', '$UNK$', 'qiagen', 'ltd.', ',', 'crawley', ',', 'united', 'kingdom', '$UNK$', '.']	4.764705882352941	['$UNK$', 'gel', 'extraction', 'kit', 'qiagen', 'ltd.']	5.166666666666667	17.647058823529413	1	1	1	0	1	2	28
277	31	['the', '$NUM$', 'khz', 'ultrasound', 'apparatus', 'was', 'a', 'standard', 'ultrasonic', 'cleaning', 'bath', '$UNK$', '$UNK$', 'langford', 'electronics', 'ltd.', ',', 'coventry', ',', 'uk', '$UNK$', 'with', 'a', 'maximal', 'electrical', 'energy', 'output', 'of', '$NUM$', 'w', '.']	5.064516129032258	['ultrasound', 'apparatus', 'ultrasonic', 'cleaning', 'bath', '$UNK$', 'langford', 'electronics', 'ltd.']	7.666666666666667	29.03225806451613	1	2	0	0	2	4	22
278	36	['the', 'absorbance', 'was', 'read', 'at', '$NUM$', 'nm', 'with', 'a', 'ez', '$NUM$', 'microplate', 'reader', '$UNK$', '$UNK$', 'ltd', ',', 'cambridge', ',', 'uk', '$UNK$', 'and', 'the', 'optical', 'densities', 'used', 'to', 'determine', 'cell', 'viability', 'and', 'to', 'calculate', 'ic', '$NUM$', '.']	4.444444444444445	['ez', '$NUM$', 'microplate', 'reader', '$UNK$', 'ltd']	5.166666666666667	16.666666666666664	1	1	1	3	0	0	30
279	63	['to', 'a', 'stirring', 'solution', 'of', '$UNK$', '$UNK$', 'ester', '$UNK$', '$NUM$', 'mg', ',', '0.012', 'mmol', '$UNK$', '$UNK$', '$UNK$', 'gmbh', ',', 'jena', ',', 'germany', '$UNK$', 'in', '$NUM$', 'ml', 'anhydrous', 'dmf', '$UNK$', 'stored', 'over', 'molecular', 'sieves', '$UNK$', 'was', 'added', '$UNK$', 'hydrochloride', 'as', 'a', '0.5', 'm', 'solution', 'in', 'dmf', '$UNK$', '$NUM$', '$UNK$', ',', '0.017', 'mmol', '$UNK$', 'followed', 'by', '$UNK$', '$UNK$', '$NUM$', '$UNK$', ',', '0.024', 'mmol', '$UNK$', '.']	4.333333333333333	['$UNK$']	5.0	1.5873015873015872	1	0	0	0	0	0	62
280	14	['mice', 'were', 'housed', 'in', '$UNK$', 'iii', 'cages', 'with', 'food', 'and', 'water', 'ad', 'libitum', '.']	3.9285714285714284	[]	-1.0	0.0	0	0	0	0	0	0	14
281	31	['laser', 'doppler', 'perfusion', 'imaging', 'skin', 'microvascular', 'perfusion', 'was', 'measured', 'at', 'the', 'drug', 'delivery', 'site', 'using', 'a', 'laser', 'doppler', 'imager', '$UNK$', '$UNK$', ',', 'moor', 'instruments', 'ltd', ',', 'devon', ',', 'uk', '$UNK$', '.']	4.967741935483871	['laser', 'doppler', 'imager', '$UNK$', 'moor', 'instruments', 'ltd']	5.857142857142857	22.58064516129032	1	2	1	0	1	2	24
282	19	['a', 'coding', 'scheme', 'was', 'developed', 'based', 'on', 'the', '$UNK$', 'cognitive', 'debriefing', 'interview', 'guide', 'and', 'applied', 'to', 'all', 'transcripts', '.']	5.2631578947368425	[]	-1.0	0.0	0	0	0	0	0	0	19
283	19	['definitions', 'of', 'outcome', 'measures', 'patients', 'were', 'followed', 'up', 'by', 'telephone', 'interviews', 'and', 'by', 'medical', 'records', 'at', '$NUM$', 'year', '.']	5.368421052631579	[]	-1.0	0.0	0	0	0	0	0	0	19
284	47	['color', 'fillet', 'surface', 'color', '$UNK$', 'cie', 'lab', '$UNK$', 'was', 'assessed', 'on', 'all', 'the', 'fillets', 'in', 'the', 'design', '$UNK$', 'n', '=', '$NUM$', '$UNK$', 'by', 'a', 'digital', 'photo', 'imaging', '$UNK$', 'system', '$UNK$', '$UNK$', 'full', 'system', ',', '$UNK$', 'ltd.', ',', 'leicester', ',', 'uk', '$UNK$', 'after', '$NUM$', 'd', 'of', 'storage', '.']	4.148936170212766	['digital', 'photo', 'imaging', '$UNK$', 'system', '$UNK$', 'full', 'system', '$UNK$', 'ltd.']	5.4	21.27659574468085	1	1	1	2	1	4	37
285	38	['after', 'identifying', 'the', 'origin', 'of', 'the', 'occluded', 'mesenteric', 'artery', ',', 'an', 'attempt', 'was', 'made', 'to', 'cross', 'the', 'occlusion', 'from', 'below', ',', 'using', 'a', 'simonds', 'shape', 'catheter', 'and', '0.035', 'guide', 'wire', '$UNK$', 'terumo', 'sweden', 'ab', ',', 'sweden', '$UNK$', '.']	4.605263157894737	[]	-1.0	0.0	0	0	0	0	0	0	38
286	49	['each', 'time', ',', 'the', 'wooden', 'cylinders', 'were', 'presented', 'to', 'the', 'investigators', 'in', 'randomized', 'order', 'based', 'on', 'a', 'random', 'treatment', 'allocation', 'plan', 'generated', 'before', 'initiation', 'of', 'the', 'trial', 'by', 'using', 'the', 'random', 'number', 'function', 'of', 'excel', '$UNK$', 'microsoft', 'office', '$NUM$', ',', 'microsoft', 'deutschland', 'gmbh', ',', 'munich', ',', 'germany', '$UNK$', '.']	5.204081632653061	['excel', 'microsoft', 'office', '$NUM$', 'microsoft', 'deutschland', 'gmbh']	7.0	14.285714285714285	1	2	2	2	0	0	42
287	23	['inos', ',', 'cox-2', ',', 'tnf-α', ',', 'il-6', ',', 'and', '$UNK$', 'oligonucleotide', 'primers', 'were', 'purchased', 'from', '$UNK$', '$UNK$', 'seoul', ',', 'south', 'korea', '$UNK$', '.']	4.391304347826087	['$UNK$', 'oligonucleotide', '$UNK$']	8.333333333333334	13.043478260869565	1	0	1	1	0	0	20
288	22	[',', 'the', 'genotype', '$UNK$', 'assay', '$UNK$', 'hain', '$UNK$', 'gmbh', ',', 'germany', '$UNK$', '$UNK$', '$NUM$', '$UNK$', '$UNK$', '$NUM$', '$UNK$', '$UNK$', '$NUM$', '$UNK$', '.']	4.5	['genotype', '$UNK$', 'assay', 'hain', '$UNK$', 'gmbh']	5.166666666666667	27.27272727272727	1	2	1	2	0	0	16
289	35	['sections', 'were', 'collected', 'on', '$UNK$', 'plus', 'slides', '$UNK$', 'fisher', 'scientific', '$UNK$', 'and', 'dried', 'for', '$NUM$', 'min', 'at', 'rt', ',', 'then', 'fixed', 'in', '$NUM$', '%', '$UNK$', 'in', '.03', '%', 'pbt', 'at', 'rt', 'for', '$NUM$', 'min', '.']	3.857142857142857	['$UNK$', 'plus', 'slides', 'fisher', 'scientific']	6.2	14.285714285714285	1	1	1	2	0	0	30
290	27	['$UNK$', 'were', 'produced', 'using', 'a', 'zeiss', '$UNK$', 'microscope', '$UNK$', '$NUM$', 'objective', 'lens', '$UNK$', 'with', 'a', 'digital', 'camera', '$UNK$', 'carl', 'zeiss', 'gmbh', ',', 'jena', ',', 'germany', '$UNK$', '.']	4.666666666666667	['zeiss', '$UNK$', 'microscope', 'digital', 'camera', 'carl', 'zeiss', 'gmbh']	5.75	29.629629629629626	1	2	0	0	2	3	19
291	20	['sodium', '$UNK$', '$UNK$', '82.7', '%', 'pure', ',', 'lot', '$NUM$', '$UNK$', 'was', 'obtained', 'from', '$UNK$', '$UNK$', ',', '$UNK$', ',', 'germany', '.']	3.95	['$UNK$', '$UNK$']	5.0	10.0	1	1	0	0	0	0	18
292	44	['efforts', 'are', 'also', 'continuing', 'to', 'develop', 'marketable', 'inhaled', 'insulin', 'for', 'systemic', 'delivery', 'by', 'inhalation', 'despite', 'the', 'failure', 'of', 'exubera', 'in', '$NUM$', ',', 'and', 'the', 'use', 'of', 'the', 'lungs', 'as', 'a', 'gateway', 'organ', 'for', 'delivery', 'to', 'targets', 'elsewhere', 'in', 'the', 'body', 'will', 'probably', 'continue', '.']	4.886363636363637	['exubera']	7.0	2.272727272727273	0	0	1	0	0	0	43
293	37	['the', 'analyzer', 'was', 'fitted', 'with', 'a', '$UNK$', 'orifice', 'tube', 'and', 'calibrated', 'using', 'latex', 'standards', 'of', 'sizes', '2.02', ',', '5.00', ',', 'and', '10.18', 'p', 'm', 'to', 'give', 'a', 'size', 'range', '$UNK$', 'p', 'm', 'divided', 'into', '$NUM$', 'channels', '.']	4.0	['analyzer']	8.0	2.7027027027027026	0	0	0	0	1	0	36
294	39	"['starting', 'on', 'pnd', '$UNK$', ',', 'the', '$UNK$', ',', '$UNK$', 'and', 'afr', 'males', 'were', 'placed', 'in', 'adjustable', 'transparent', 'plastic', '$UNK$', '$UNK$', '$UNK$', ""'s"", 'ab', ',', 'stockholm', ',', 'sweden', '$UNK$', 'with', 'a', 'size', 'appropriate', 'to', 'induce', 'immobilization', 'for', '$NUM$', 'min', '.']"	4.589743589743589	['$UNK$', '$UNK$']	5.0	5.128205128205128	2	0	0	0	0	0	37
295	31	['protein', 'extraction', 'and', 'western', 'blot', 'the', 'vp', 'was', 'homogenized', 'using', 'a', 'micro', '$UNK$', '$UNK$', 'b.', 'braun', 'biotech', 'international', 'gmbh', ',', 'melsungen', ',', 'germany', '$UNK$', 'at', '$NUM$', 'rpm', 'for', '$NUM$', 'sec', '.']	4.741935483870968	['micro', '$UNK$', 'b.', 'braun', 'biotech', 'international', 'gmbh']	5.857142857142857	22.58064516129032	1	4	1	1	0	0	24
296	33	['serum', '$NUM$', '$UNK$', 'oh', '$UNK$', 'd', '$NUM$', 'and', 'parathyroid', 'hormone', '$UNK$', 'pth', '$UNK$', 'were', 'analysed', 'using', '$UNK$', 'on', 'a', 'cobas', '$UNK$', 'unit', '$UNK$', 'roche', 'diagnostics', 'scandinavia', 'ab', ',', 'bromma', ',', 'sweden', '$UNK$', '.']	4.696969696969697	['cobas', '$UNK$', 'unit', 'roche', 'diagnostics', 'scandinavia', 'ab']	6.142857142857143	21.21212121212121	1	3	1	2	0	0	26
297	27	['semen', 'volume', 'was', 'measured', 'by', 'weighing', 'the', 'collection', 'receptacle', 'with', 'and', 'without', 'semen', 'on', 'a', 'sartorius', 'balance', '$UNK$', '$UNK$', 'analysis', 'ab', ',', 'stockholm', ',', 'sweden', '$UNK$', '.']	5.037037037037037	['sartorius', 'balance', '$UNK$', 'analysis', 'ab']	6.2	18.51851851851852	1	2	1	1	0	0	22
298	45	['$UNK$', '$UNK$', 'was', 'performed', 'using', 'a', '$UNK$', '$UNK$', 'ct', 'scanner', '$UNK$', 'ct', 'definition', 'as', '+', ';', 'siemens', 'healthcare', 'gmbh', ',', 'erlangen', ',', 'germany', '$UNK$', 'equipped', 'with', 'a', '$UNK$', 'and', 'a', 'single-layer', 'integrated', 'circuit', 'detector', '$UNK$', 'stellar', ';', 'siemens', 'healthcare', ',', 'forchheim', ',', 'germany', '$UNK$', '.']	4.977777777777778	['ct', 'scanner', 'ct', 'definition', 'as', '+', 'siemens', 'healthcare', 'gmbh', '$UNK$', 'integrated', 'circuit', 'detector', 'stellar', 'siemens', 'healthcare']	6.1875	35.55555555555556	2	3	2	3	3	3	29
299	26	['the', '$UNK$', 'software', 'cst', 'microwave', 'studio', '$UNK$', 'cst', 'microwave', 'studio', ',', 'cst', 'gmbh', ',', 'darmstadt', ',', 'germany', '$UNK$', 'was', 'used', 'to', 'compute', 'the', 'electromagnetic', 'fields', '.']	4.961538461538462	['software', 'cst', 'microwave', 'studio', 'cst', 'microwave', 'studio', 'cst', 'gmbh']	5.666666666666667	34.61538461538461	1	1	2	4	1	0	17
300	39	['nmr', 'data', 'acquisition', 'the', 'mutants', 'of', 'ubiquitin', 'samples', 'were', 'prepared', 'for', 'nmr', 'experiments', 'by', 'subsequent', 'dialysis', 'against', '$NUM$', 'mm', 'sodium', 'phosphate', 'buffer', 'at', 'ph', '5.8', '$UNK$', '$NUM$', '%', 'h', '$NUM$', 'o', ',', '$NUM$', '%', 'd', '$NUM$', 'o', '$UNK$', '.']	4.487179487179487	[]	-1.0	0.0	0	0	0	0	0	0	39
301	25	['the', 'flow', 'rate', 'of', 'the', 'carrier', 'gas', 'was', '$NUM$', 'ml/min', 'of', 'n', '$NUM$', 'for', 'sf', '$NUM$', 'and', '$NUM$', 'ml/min', 'of', 'helium', 'for', 'ch', '$NUM$', '.']	3.64	['carrier', 'gas']	5.0	8.0	0	0	0	0	1	1	23
302	38	['airflows', 'were', 'set', 'to', '$NUM$', 'l/min', 'and', '$NUM$', 'l/min', 'in', 'the', 'larger', 'and', 'the', 'smaller', 'chambers', ',', 'respectively', '$UNK$', '$UNK$', 'fg', '$NUM$', 'and', 'fg', '$NUM$', 'flow', 'generators', ';', 'sable', 'systems', 'europe', 'gmbh', ',', 'berlin', ',', 'germany', '$UNK$', '.']	4.473684210526316	['$UNK$', 'fg', '$NUM$', 'fg', '$NUM$', 'flow', 'generators', 'sable', 'systems', 'europe', 'gmbh']	5.0	28.947368421052634	1	3	2	3	1	1	27
303	44	['$UNK$', 'female', 'mice', '$UNK$', '$UNK$', 'ltd', ',', 'united', 'kingdom', '$UNK$', 'were', 'housed', 'on', 'a', '$NUM$', 'hour', '$UNK$', 'cycle', 'at', '21-23', '$UNK$', 'with', 'free', 'access', 'to', 'food', '$UNK$', '$UNK$', 'rat', 'and', 'mouse', 'diet', ',', '$UNK$', '&', 'kingman', ',', 'hull', ',', 'uk', '$UNK$', 'and', 'water', '.']	3.909090909090909	['$UNK$', 'mice', '$UNK$', 'ltd']	4.25	9.090909090909092	1	1	1	0	1	0	40
304	17	['cellular', 'atp', 'content', 'was', 'determined', 'by', 'a', '$UNK$', 'assay', '$UNK$', '$UNK$', 'and', 'jeanrenaud', ',', '$NUM$', '$UNK$', '.']	4.647058823529412	[]	-1.0	0.0	0	0	0	0	0	0	17
305	34	['a', '$UNK$', '$UNK$', 'converter', '$UNK$', 'tdc', '$UNK$', 'pci', 'card', '$UNK$', '$UNK$', 'gmbh', ',', 'frankfurt', ',', 'germany', '$UNK$', 'is', 'used', 'to', 'feed', 'the', 'signal', 'into', 'a', 'computer', 'with', 'a', 'time', 'resolution', 'of', '$NUM$', 'ps', '.']	4.117647058823529	['$UNK$', '$UNK$', 'converter', 'tdc', 'pci', 'card', '$UNK$', 'gmbh']	4.75	23.52941176470588	1	1	1	0	3	2	26
306	47	['inhibition', 'of', 'cell', 'proliferation', 'by', 'tq', 'was', 'evaluated', '$NUM$', 'h', 'post-treatment', 'using', 'a', 'colorimetric', '$UNK$', '$UNK$', '$NUM$', '-', '$UNK$', '$NUM$', '-', '$UNK$', '$UNK$', '$UNK$', '-2', '-', '$UNK$', '$UNK$', '$UNK$', '-2', '$UNK$', '$UNK$', '$UNK$', '$UNK$', 'cell', 'proliferation', 'assay', '$UNK$', 'roche', 'diagnostics', 'gmbh', ',', 'mannheim', ',', 'germany', '$UNK$', '.']	5.0	['roche', 'diagnostics', 'gmbh']	6.666666666666667	6.382978723404255	1	2	0	0	0	0	44
307	31	['dna', 'sequencing', 'for', 'dna', 'sense', 'and', 'antisense', 'sequencing', ',', 'pcr', 'products', 'were', 'purified', 'from', 'agarose', 'gels', 'using', '$UNK$', 'ii', 'gel', 'extraction', 'kit', '$UNK$', '$UNK$', 'gmbh', ',', 'hilden', ',', 'germany', '$UNK$', '.']	4.774193548387097	['$UNK$', 'ii', 'gel', 'extraction', 'kit', '$UNK$', 'gmbh']	4.571428571428571	22.58064516129032	1	1	1	1	1	2	24
308	13	['the', 'measuring', 'heads', 'were', 'positioned', 'behind', 'the', 'individual', '$UNK$', 'fig.', '$NUM$', '$UNK$', '.']	5.384615384615385	[]	-1.0	0.0	0	0	0	0	0	0	13
309	25	['a', 'healthy', 'children', 'were', 'selected', 'to', 'represent', 'the', 'wide', 'range', 'in', 'age', 'of', 'pku', 'children', 'recruited', 'for', 'the', 'study', '$UNK$', 'see', 'table', '$NUM$', '$UNK$', '.']	4.52	[]	-1.0	0.0	0	0	0	0	0	0	25
310	19	['the', 'instrument', 'was', 'an', '$UNK$', 'model', '$UNK$', '$UNK$', 'particle', 'data', 'ltd.', ',', 'cheltenham', ',', '$UNK$', ',', 'uk', '$UNK$', '.']	4.2105263157894735	['$UNK$', 'model', '$UNK$', 'particle', 'data', 'ltd.']	5.166666666666667	31.57894736842105	1	2	1	2	0	0	13
311	14	['mycobacterium', 'tuberculosis', 'clinical', 'isolates', 'were', 'analyzed', 'for', 'antibiotic', 'resistance', 'mutations', 'by', 'dna', 'sequencing', '.']	7.214285714285714	[]	-1.0	0.0	0	0	0	0	0	0	14
312	45	['$UNK$', 'of', 'dna', 'helicase', 'and', '$UNK$', 'atpase', 'activities', 'of', '$UNK$', '$UNK$', 'of', '$NUM$', 'nm', 'purified', '$UNK$', 'were', 'incubated', 'separately', 'at', '$NUM$', '$UNK$', 'for', '$NUM$', 'h', 'with', '$NUM$', 'μg', 'of', '$UNK$', 'igg', ',', '$UNK$', 'igg', 'or', '$UNK$', 'antibodies', '$UNK$', 'qiagen', ',', 'gmbh', ',', 'germany', '$UNK$', '.']	4.377777777777778	['$UNK$', 'qiagen', ',', 'gmbh']	4.0	8.88888888888889	2	1	0	0	1	0	41
313	89	['the', 'clinical', 'outcome', 'was', 'evaluated', 'by', 'comparing', 'the', 'preoperative', 'to', 'postoperative', '$UNK$', 'visual', 'acuity', '$UNK$', '$UNK$', '$UNK$', ',', 'noncontact', 'specular', 'microscopy', '$UNK$', '$UNK$', ';', 'topcon', 'medical', 'europe', 'bv', ',', 'capelle', 'a/d', 'ijssel', ',', 'the', 'netherlands', '$UNK$', ',', 'anterior', 'segment', 'optical', 'coherence', 'tomography', '$UNK$', 'heidelberg', 'engineering', 'gmbh', ',', 'heidelberg', ',', 'germany', '$UNK$', ',', 'confocal', 'microscopy', '$UNK$', '$UNK$', '$NUM$', ';', '$UNK$', 'technologies', ',', 'padova', ',', 'italy', '$UNK$', ',', '$UNK$', 'imaging', '$UNK$', '$UNK$', 'hr', ';', 'oculus', ',', 'wetzlar', ',', 'germany', '$UNK$', ',', 'and', '$UNK$', '$UNK$', '$UNK$', 'topcon', 'medical', 'europe', 'bv', '$UNK$', '.']	5.235955056179775	['$UNK$', 'topcon', 'medical', 'europe', 'bv', 'heidelberg', 'engineering', 'gmbh', '$UNK$', '$NUM$', '$UNK$', 'technologies', '$UNK$', 'hr', 'oculus', 'topcon', 'medical', 'europe', 'bv']	5.894736842105263	21.34831460674157	5	9	3	2	0	0	70
314	22	['a', 'chi', 'square', 'analysis', 'with', '$UNK$', 'data', 'was', 'used', 'for', 'sample', 'comparison', 'and', 'differences', 'were', 'considered', 'significant', 'at', 'p', '<', '0.01', '.']	4.7727272727272725	[]	-1.0	0.0	0	0	0	0	0	0	22
315	51	['materials', 'csa', '$UNK$', 'novartis', 'pharma', ',', 'ag', ',', 'basel', ',', 'switzerland', '$UNK$', ',', 'indo', '$UNK$', 'european', 'egyptian', 'pharmaceutical', 'industries', ',', 'alexandria', ',', 'egypt', '$UNK$', ',', '$UNK$', 'el', '$UNK$', '$UNK$', ',', 'mo', ',', 'usa', '$UNK$', 'and', 'thiopental', 'sodium', '$UNK$', '$UNK$', 'gmbh', ',', 'vienna', ',', 'austria', '$UNK$', 'were', 'purchased', 'from', 'commercial', 'vendors', '.']	4.8431372549019605	['novartis', 'pharma', 'european', 'egyptian', 'pharmaceutical', 'industries', '$UNK$', '$UNK$', 'gmbh']	7.555555555555555	17.647058823529413	4	5	0	0	0	0	42
316	29	['$NUM$', 'droplet', 'size', 'analysis', '$NUM$', 'the', 'emulsions', 'were', 'analyzed', 'for', 'droplet', 'size', 'using', 'an', 'optical', 'microscope', 'equipped', 'with', 'an', 'usb', '$NUM$', 'video', 'camera', '$UNK$', '$UNK$', ',', 'germany', '$UNK$', '.']	5.103448275862069	['optical', 'microscope', 'usb', '$NUM$', 'video', 'camera', '$UNK$']	5.857142857142857	24.137931034482758	1	0	0	0	2	4	22
317	38	"['purified', '$UNK$', 'were', 'sequenced', 'by', 'using', 'an', 'abi', 'prism', '$UNK$', 'terminator', 'cycle', 'sequencing', 'ready', 'reaction', 'kit', '$UNK$', 'version', '3.0', '$UNK$', 'and', 'an', 'abi', 'prism', '$NUM$', 'genetic', 'analyzer', '$UNK$', 'applied', 'biosystems', '$UNK$', 'according', 'to', 'the', 'manufacturer', ""'s"", 'instructions', '.']"	5.526315789473684	['abi', 'prism', '$UNK$', 'terminator', 'reaction', 'kit', 'abi', 'prism', '$NUM$', 'genetic', 'analyzer', 'applied', 'biosystems']	6.076923076923077	34.21052631578947	1	1	2	5	2	2	25
318	23	['the', 'binding', 'of', 'the', 'secondary', 'antibody', 'was', 'detected', 'with', '$UNK$', 'sheep', 'anti-human', 'igg', '$UNK$', 'the', 'binding', 'site', 'ltd', ',', 'birmingham', 'uk', '$UNK$', '.']	4.826086956521739	['the', 'binding', 'site', 'ltd']	4.25	17.391304347826086	1	3	0	0	0	0	19
319	15	['$UNK$', 'reagent', 'for', 'transfection', 'was', 'purchased', 'from', 'qiagen', '$UNK$', 'qiagen', 'gmbh', ',', 'germany', '$UNK$', '.']	5.2	['qiagen', 'gmbh']	5.0	13.333333333333334	1	1	0	0	0	0	13
320	42	['gsa', 'in', 'different', 'dosages', '$UNK$', '37.5', '$UNK$', ';', '$NUM$', '$UNK$', 'or', '$NUM$', '$UNK$', '.5', 'al', '$UNK$', 'or', 'phosphate', 'buffered', 'saline', '$UNK$', 'pbs', '$UNK$', 'was', 'injected', 'i.h.', 'with', 'a', '$UNK$', 'injection', 'needle', '$UNK$', 'innovative', 'labor', 'systems', 'gmbh', ',', '$UNK$', ',', 'germany', '$UNK$', '.']	4.666666666666667	['$UNK$', 'injection', 'needle', 'innovative', 'labor', 'systems', 'gmbh']	6.571428571428571	16.666666666666664	1	3	1	2	0	0	35
